title,author,price,pages,reviews,avg_rating,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
YOU ARE A BADASS,Jen Sincero,359.0,256,45167,4.4,1.40234375,https://www.amazon.in/dp/1473649528/?coliid=IPPDDB3HQ7HYU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1473649528,General Books,"Paperback

₹359.00",2025-07-21T20:20:05.246490
Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,378.0,256,8656,4.4,1.4765625,https://www.amazon.in/dp/1786891700/?coliid=I43YBAGY3GCI7&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1786891700,General Books,"Paperback

₹378.00",2025-07-21T20:20:06.386611
You Must Know Your Constitution,Fali S. Nariman,557.0,500,219,4.6,1.114,https://www.amazon.in/dp/8195991726/?coliid=I23QXZHKZ6SEJ4&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8195991726,General Books,"Hardcover

₹558.00",2025-07-21T20:20:06.864285
The Mahabharata box set,"Bibek Debroy (Tr), Penguin",,,607,4.6,,https://www.amazon.in/dp/B07D7Y6DF3/?coliid=I9M32LNNRT2KI&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B07D7Y6DF3,General Books,"Paperback

from ₹6,750.00",2025-07-21T20:20:14.059618
Quiet : The power of introverts in a wor: The power of introverts in a world that can't stop talking,Susan Cain,396.0,352,33257,4.4,1.125,https://www.amazon.in/dp/0141029196/?coliid=I1X8HGDAHQREVA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141029196,General Books,"Paperback

₹396.00",2025-07-21T20:20:15.811834
Everything Store: Jeff Bezos and the Age,Brad Stone,448.0,464,12178,4.5,0.9655172413793104,https://www.amazon.in/dp/0552167835/?coliid=INHBQBCWBVX8I&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0552167835,General Books,"Paperback

₹448.00",2025-07-21T20:20:17.220606
Behave: The bestselling exploration of why humans behave as they do,Robert M Sapolsky,506.0,800,8770,4.5,0.6325,https://www.amazon.in/dp/009957506X/?coliid=IF5I2M8TQW52R&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,009957506X,General Books,"Paperback

₹506.00",2025-07-21T20:20:18.112776
Onward,"Howard Schultz, Joanne Gordon",812.49,384,1748,4.4,2.115859375,https://www.amazon.in/dp/1609613821/?coliid=I28Q5ACT8DFU4L&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1609613821,General Books,"Paperback

₹833.00",2025-07-21T20:20:23.245989
No Filter: The Inside Story of Instagram – Winner of the FT Business Book of the Year Award,Sarah Frier,506.0,352,1894,4.4,1.4375,https://www.amazon.in/dp/1847942547/?coliid=I2RMKKO1GYJP7&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847942547,General Books,"Paperback

₹506.00",2025-07-21T20:20:24.148976
Never Split the Difference: Negotiating as If Your Life Depended on It | Master Negotiation Skills | Proven Techniques for Success in Life & Business,"Chris Voss, Tahl Raz",420.0,288,46016,4.6,1.4583333333333333,https://www.amazon.in/dp/1847941494/?coliid=I1Q67ZZPXRPC86&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847941494,General Books,"Paperback

₹420.00",2025-07-21T20:20:28.985289
THE SPLIT,Sharon Bolton,650.0,400,10202,4.2,1.625,https://www.amazon.in/dp/1409174212/?coliid=IYK4DJV5NANJF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1409174212,General Books,"Paperback

₹650.00",2025-07-21T20:20:29.092412
"Magic of Thinking Big, The",David J Schwartz,673.49,384,17615,4.6,1.7538802083333334,https://www.amazon.in/dp/1785042432/?coliid=I1L1RO2SKNB2TG&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1785042432,General Books,"Paperback

₹673.49",2025-07-21T20:20:33.469750
The Diary of a CEO: The 33 Laws of Business and Life,Steven Bartlett,627.0,368,3216,4.5,1.703804347826087,https://www.amazon.in/dp/1529146518/?coliid=I1ZOU60JD41U9H&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529146518,General Books,"Paperback

₹627.00",2025-07-21T20:20:33.822487
Pre-Suasion: A Revolutionary Way to Influence and Persuade,Robert Cialdini,484.0,432,3281,4.4,1.1203703703703705,https://www.amazon.in/dp/1847941435/?coliid=I21I8CA3X53JFR&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847941435,General Books,"Paperback

₹484.00",2025-07-21T20:20:38.497636
Atomic Attraction: The Psychology of Attraction,Christopher Canwell,948.0,314,1803,4.6,3.0191082802547773,https://www.amazon.in/dp/1999872223/?coliid=IB1FQPAI3WXUZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1999872223,General Books,"Paperback

₹948.00",2025-07-21T20:20:40.158044
Getting to Yes: Negotiating an agreement without giving in,"Roger Fisher, William Ury",397.0,240,10544,4.4,1.6541666666666666,https://www.amazon.in/dp/1847940935/?coliid=I2RF7XN5QYKSB6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847940935,General Books,"Paperback

₹397.00",2025-07-21T20:20:44.223160
Read People Like a Book,Patrick King,2424.0,276,6439,4.3,8.782608695652174,https://www.amazon.in/dp/1647432235/?coliid=I3P6YTJDYD9M4&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1647432235,General Books,"Hardcover

₹2,424.00",2025-07-21T20:20:45.809082
ONLY THE PARANOID SURVIVE (UPDATED EDITION),Andrew Grove,395.0,224,124,4.5,1.7633928571428572,https://www.amazon.in/dp/1800810628/?coliid=I37WNPQ7CEKR6X&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1800810628,General Books,"Paperback

₹395.00",2025-07-21T20:20:46.793233
Antifragile: Things that Gain from Disorder,Nassim Nicholas Taleb,525.0,544,7498,4.5,0.9650735294117647,https://www.amazon.in/dp/0141038225/?coliid=I3N2W76MSAF05E&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141038225,General Books,"Paperback

₹525.00",2025-07-21T20:20:49.010177
How to Get Rich: One of the World's Greatest Entrepreneurs Shares His Secrets,Felix Dennis,616.0,320,2360,4.5,1.925,https://www.amazon.in/dp/1591842719/?coliid=I3IVXIFX9MVYHF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1591842719,General Books,"Paperback

₹616.00",2025-07-21T20:20:56.942407
Meditations,Marcus Aurelius,119.0,228,14760,4.3,0.5219298245614035,https://www.amazon.in/dp/8175994754/?coliid=I1N0UR43NDZO57&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8175994754,General Books,"Paperback

₹119.00",2025-07-21T20:20:57.379890
TRACTION,Gino Wickman,1407.0,246,8569,4.6,5.719512195121951,https://www.amazon.in/dp/1936661837/?coliid=I1Q8F06D8R657R&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1936661837,General Books,"Paperback

₹1,407.00",2025-07-21T20:20:57.510918
Letters From A Stoic,Seneca,256.0,256,5434,4.5,1.0,https://www.amazon.in/dp/0140442103/?coliid=I1UZUYXPC1II8V&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140442103,General Books,"Paperback

₹256.00",2025-07-21T20:21:06.347761
TUESDAYS WITH MORRIE (EXPORT) (A FORMAT),Mitch Albom,208.0,208,31429,4.6,1.0,https://www.amazon.in/dp/0751527378/?coliid=ICUXZFABBJFJ3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0751527378,General Books,"Paperback

₹208.00",2025-07-21T20:21:10.585772
When Breath Becomes Air,Paul Kalanithi,437.49,256,108313,4.6,1.7089453125,https://www.amazon.in/dp/1847923674/?coliid=I29DXONVI24IW6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847923674,General Books,"Hardcover

₹437.49",2025-07-21T20:21:10.843259
12 Rules for Life,Jordan B. Peterson,419.0,448,48270,4.5,0.9352678571428571,https://www.amazon.in/dp/0141988517/?coliid=I3NPUDGWRDPHPZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141988517,General Books,"Paperback

₹405.00",2025-07-21T20:21:15.575675
Read People Like a Book,Patrick King,283.35,176,6439,4.3,1.609943181818182,https://www.amazon.in/dp/B0C23SF7NQ/?coliid=IYRRXA5S0NWGH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0C23SF7NQ,General Books,"Paperback

₹283.35",2025-07-21T20:21:17.071102
The Highly Sensitive Person: How to Surivive and Thrive When the World Overwhelms You,Elaine N. Aron,304.0,272,9914,4.4,1.1176470588235294,https://www.amazon.in/dp/0008259100/?coliid=I3U9FTM6FTKJAS&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0008259100,General Books,"Paperback

₹304.00",2025-07-21T20:21:21.618277
Listen Like You Mean It,Ximena Vengoechea,479.0,336,138,4.4,1.4255952380952381,https://www.amazon.in/dp/1529074010/?coliid=I2K0NDEGJDOCR5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529074010,General Books,"Paperback

₹479.00",2025-07-21T20:21:21.878629
Survival Of The Friendliest,"Brian Hare, Vanessa Woods",268.24,304,368,4.5,0.8823684210526316,https://www.amazon.in/dp/0861540239/?coliid=I372F2MV0EGK2W&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0861540239,General Books,"Paperback

₹268.24",2025-07-21T20:21:26.184954
THE SCIENCE OF STUCK,Britt Frank,943.0,272,585,4.6,3.4669117647058822,https://www.amazon.in/dp/1472293908/?coliid=IROOQCYH2KSS6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1472293908,General Books,"Paperback

₹943.00",2025-07-21T20:21:27.940237
Will: The Sunday Times Bestselling Autobiography,"Will Smith, Mark Manson",480.0,432,22726,4.6,1.1111111111111112,https://www.amazon.in/dp/1529124166/?coliid=I2EYV5SZLU3MR9&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529124166,General Books,"Paperback

₹480.00",2025-07-21T20:21:33.094009
NR Narayana Murthy - A Biography,Ritu Singh,156.0,154,564,4.3,1.0129870129870129,https://www.amazon.in/dp/9350641291/?coliid=I19CL6DINB2CVA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9350641291,General Books,"Paperback

₹156.00",2025-07-21T20:21:33.865337
STEVE JOBS (PB): THE EXCLUSIVE BIOGRAPHY,Walter Isaacson,446.0,592,22889,4.7,0.7533783783783784,https://www.amazon.in/dp/034914043X/?coliid=I22KMUIRBDV2ZI&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,034914043X,General Books,"Paperback

₹446.00",2025-07-21T20:21:38.817947
Algorithms to Live By: The Computer Science of Human Decisions,"Brian Christian, Tom Griffiths",319.0,368,6185,4.5,0.8668478260869565,https://www.amazon.in/dp/0007547994/?coliid=I1VV4XJRQFV4VG&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0007547994,General Books,"Paperback

₹319.00",2025-07-21T20:21:42.487252
Bitwise: A Life in Code,David Auerbach,1387.0,304,29,4.4,4.5625,https://www.amazon.in/dp/1101972149/?coliid=I3AGWUG3D71LNV&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1101972149,General Books,"Paperback

₹1,387.00",2025-07-21T20:21:42.586980
History of the World in 100 Objects,Dr Neil MacGregor,918.0,640,1746,4.5,1.434375,https://www.amazon.in/dp/0241951771/?coliid=I1UH5T2JOJKDJ5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241951771,General Books,"Paperback

₹918.00",2025-07-21T20:21:48.324152
Essentialism: The Disciplined Pursuit of Less,Greg McKeown,506.0,304,19548,4.4,1.6644736842105263,https://www.amazon.in/dp/0753558696/?coliid=I10064S6O6Y541&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0753558696,General Books,"Paperback

₹506.00",2025-07-21T20:21:54.413413
High Output Management,Andrew S. Grove,666.0,272,5502,4.5,2.448529411764706,https://www.amazon.in/dp/0679762884/?coliid=I3H425KGMVGG7J&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0679762884,General Books,"Paperback

₹679.00",2025-07-21T20:21:54.671391
Hyperfocus: How to Work Less to Achieve More,Chris Bailey,1214.0,256,3601,4.4,4.7421875,https://www.amazon.in/dp/1509866132/?coliid=I4QYVGP1OFV9&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1509866132,General Books,"Paperback

₹1,214.00",2025-07-21T20:21:55.702837
ONLY THE PARANOID SURVIVE: HOW TO SURVIVE THE CRISIS POINTS THAT CHALLENGE EVERY COMPANY (Old Edition),Andrew Grove,325.0,226,370,4.5,1.4380530973451326,https://www.amazon.in/dp/1861975139/?coliid=I3B75P32TTA548&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1861975139,General Books,"Paperback

₹325.00",2025-07-21T20:21:59.956701
"Think Faster, Talk Smarter",Matt Abrahams,653.0,352,827,4.5,1.8551136363636365,https://www.amazon.in/dp/1035024969/?coliid=I1OMIKLK0OFCIP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1035024969,General Books,"Paperback

₹653.00",2025-07-21T20:22:05.190063
GIVE AND TAKE: A REVOLUTIONARY APPROACH TO SUCCESS,Adam Grant,421.0,384,4750,4.5,1.0963541666666667,https://www.amazon.in/dp/1780224729/?coliid=I14W2S63ZAV1MZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1780224729,General Books,"Paperback

₹421.00",2025-07-21T20:22:08.294402
The Art of Strategy: A Game Theorist's Guide to Success in Business and Life,"Avinash K. Dixit, Barry J. Nalebuff",997.0,512,1269,4.5,1.947265625,https://www.amazon.in/dp/0393337170/?coliid=I3OLCK9PZDCTIQ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0393337170,General Books,"Paperback

₹997.00",2025-07-21T20:22:08.539340
The Communist Manifesto,"Karl Marx, Friedrich Engels",129.0,96,11543,4.4,1.34375,https://www.amazon.in/dp/9386538253/?coliid=I2SKBD5NAZZ0VD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9386538253,General Books,"Paperback

₹129.00",2025-07-21T20:22:10.687604
"Capital (Das Capital): Includes Vol.1,2,3",Karl Marx,629.0,1392,1999,4.4,0.45186781609195403,https://www.amazon.in/dp/8175994142/?coliid=I34WPHMZWEAZY9&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8175994142,General Books,"Paperback

₹629.00",2025-07-21T20:22:14.387997
The First Minute: How to start conversations that get results (Business Communication Skills),Chris Fenning,157.0,128,111,4.5,1.2265625,https://www.amazon.in/dp/8119373510/?coliid=I201F30GEMUIAH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119373510,General Books,"Paperback

₹157.00",2025-07-21T20:22:19.083077
Why Has Nobody Told Me This Before?: The No 1 Sunday Times Bestseller 2022,Julie Smith,500.0,432,12791,4.5,1.1574074074074074,https://www.amazon.in/dp/0241529727/?coliid=I11FOPNQJ3MV9T&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241529727,General Books,"Paperback

₹500.00",2025-07-21T20:22:18.975257
How to Become a People Magnet; 62 Life-Changing Tips to Attract Everyone You Meet,Marc Reklau,170.0,160,2849,4.4,1.0625,https://www.amazon.in/dp/935333473X/?coliid=I1INFZV8L95SWY&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935333473X,General Books,"Paperback

₹170.00",2025-07-21T20:22:22.705772
Power of Ignored Skills : Change the way you think and decide,Manoj Tripathi,,172,535,4.5,,https://www.amazon.in/dp/1649518773/?coliid=I176TNKQJGJXK4&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1649518773,General Books,"Paperback

—",2025-07-21T20:22:24.088835
The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,Steven Pressfield (Author); Robert McKee (Foreward),228.0,179,28474,4.4,1.2737430167597765,https://www.amazon.in/dp/9395741538/?coliid=I1OPVEKDYMP3KI&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9395741538,General Books,"Paperback

₹233.00",2025-07-21T20:22:32.634764
How to Grow Your Small Business : A 6-Step Plan to Help Your Business Take Off,Donald Miller,323.0,224,647,4.7,1.4419642857142858,https://www.amazon.in/dp/1400246717/?coliid=I2YCPQZXGY6LDV&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400246717,General Books,"Paperback

₹323.00",2025-07-21T20:22:32.985715
Exactly What to Say : The Magic Words for Influence and Impact,Phil M. Jones,248.0,148,5911,4.3,1.6756756756756757,https://www.amazon.in/dp/198960367X/?coliid=I1AZFWBQF3ICH6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,198960367X,General Books,"Paperback

₹248.00",2025-07-21T20:22:34.222792
THIS IS MARKETING BY SETH GODIN PAPERBACK ENGLISH EDITION 2023,SETH GODIN,,347,5083,4.5,,https://www.amazon.in/dp/B0CNYRDT2S/?coliid=I2AY047RRFI9TB&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0CNYRDT2S,General Books,Unknown,2025-07-21T20:22:34.837977
365 Rumi Quotes,Jaser Ashraf,,370,16,4.8,,https://www.amazon.in/dp/1739689801/?coliid=I1XQ231SEDG25H&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1739689801,General Books,"Paperback

—",2025-07-21T20:22:42.158156
The Age Of The Platform,Phil Simon,228.0,314,2,4.5,0.7261146496815286,https://www.amazon.in/dp/9383359706/?coliid=I2T25WDBR68NMT&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9383359706,General Books,"Paperback

₹228.00",2025-07-21T20:22:42.192787
How To Get What You Want And Want What You Have,John Gray,599.0,320,220,4.4,1.871875,https://www.amazon.in/dp/0091851262/?coliid=I1314R0CJ4OYCT&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0091851262,General Books,"Paperback

₹599.00",2025-07-21T20:22:44.803502
THE 50TH LAW,50 Robert Cent Greene,419.0,320,5833,4.6,1.309375,https://www.amazon.in/dp/1846680794/?coliid=I3DIR6R1FINLJK&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1846680794,General Books,"Paperback

₹419.00",2025-07-21T20:22:45.592679
Time Wise: The instant international bestseller,Amantha Imber,634.0,320,146,4.4,1.98125,https://www.amazon.in/dp/1529146313/?coliid=I3KV4879NSYOQE&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529146313,General Books,"Paperback

₹634.00",2025-07-21T20:22:50.835848
Focus on What Matters: A Collection of Stoic Letters on Living Well (Premium Hardcover Edition),Darius Foroux,239.0,276,918,4.5,0.8659420289855072,https://www.amazon.in/dp/0143461842/?coliid=I2493OXDPZ93XM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143461842,General Books,"Paperback

₹238.00",2025-07-21T20:22:54.062555
The diary of a ceo By Steven Bartlett paperback english edition 2023,Steven Bartlett,,368,3216,4.5,,https://www.amazon.in/dp/B0CRKS4YQX/?coliid=I97U9TVE09A62&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0CRKS4YQX,General Books,Unknown,2025-07-21T20:22:55.284512
Grit: Why passion and resilience are the secrets to success,Angela Duckworth,466.0,464,19236,4.6,1.0043103448275863,https://www.amazon.in/dp/1785040200/?coliid=I2DRB8GUNIXCY6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1785040200,General Books,"Paperback

₹467.00",2025-07-21T20:22:56.987271
CRUCIAL CONVERSATIONS,"Joseph Grenny, Kerry Patterson, , , ",519.0,304,1787,4.6,1.707236842105263,https://www.amazon.in/dp/9355323352/?coliid=IRO4KGGLDA889&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355323352,General Books,"Paperback

₹519.00",2025-07-21T20:23:00.507404
"THE FINE ART OF SMALL TALK: HOW TO START A CONVERSATION, KEEP IT GOING, BUILD NETWORKING SKILLS – AN",Debra Fine,496.0,272,480,4.2,1.8235294117647058,https://www.amazon.in/dp/0349436177/?coliid=I3A6V2ZDJLCRCM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349436177,General Books,"Paperback

₹496.00",2025-07-21T20:23:05.781540
Mukesh Ambani A Complete Biography,A.K. Gandhi,180.0,160,114,4.2,1.125,https://www.amazon.in/dp/B0922PMX56/?coliid=I1AKTNJZJ00RWW&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0922PMX56,General Books,"Paperback

₹180.00",2025-07-21T20:23:06.978829
Gautam Adani: A Complete Biography | The Inspiring Journey of a Visionary Entrepreneur | Biography on Success Determination and Business Leadership,Mahesh Dutt Sharma,280.0,254,32,4.0,1.1023622047244095,https://www.amazon.in/dp/9355620616/?coliid=I34B7GS13T3IQT&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355620616,General Books,"Paperback

₹280.00",2025-07-21T20:23:07.274650
"Dhirubhai Ambani A Complete Biography: (Corporate Guru Founder of India’s Biggest Business House, Reliance)",N. Chokkan,192.0,152,100,4.4,1.263157894736842,https://www.amazon.in/dp/9355213980/?coliid=IZVTGGCTR1ZYT&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355213980,General Books,"Paperback

₹192.00",2025-07-21T20:23:11.264924
"Way of the Wolf: Straight Line Selling: Master the Art of Persuasion, Influence, and Success",Jordan Belfort,,256,8271,4.5,,https://www.amazon.in/dp/1501164309/?coliid=I2F5OGTZIEUOA2&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1501164309,General Books,"Paperback

from ₹499.00",2025-07-21T20:23:15.334620
Build: An Unorthodox Guide to Making Things Worth Making - The New York Times bestseller,Tony Fadell,572.0,416,2767,4.7,1.375,https://www.amazon.in/dp/1787634116/?coliid=I30IAV824LHE0D&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1787634116,General Books,"Paperback

₹572.00",2025-07-21T20:23:16.676074
Working Backwards,Colin Bryar and Bill Carr,407.0,304,3191,4.5,1.3388157894736843,https://www.amazon.in/dp/1529033845/?coliid=I27EUE0YVD87Z6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529033845,General Books,"Paperback

₹407.00",2025-07-21T20:23:17.867691
"Crossing the Chasm, 3rd Edition: Marketing and Selling Disruptive Products to Mainstream Customers (Collins Business Essentials)",Geoffrey A. Moore,,288,2461,4.5,,https://www.amazon.in/dp/B0CH8QDWRG/?coliid=I3Q1HXTTZ4FUJF&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0CH8QDWRG,General Books,Unknown,2025-07-21T20:23:20.739083
THAT WILL NEVER WORK: THE BIRTH OF NETFLIX BY THE FIRST CEO AND CO-FOUNDER MARC RANDOLPH,Marc Randolph,407.0,320,4682,4.6,1.271875,https://www.amazon.in/dp/1913068218/?coliid=I208NQCJS6Z95W&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1913068218,General Books,"Paperback

₹407.00",2025-07-21T20:23:26.295706
Big Billion Startup: The Untold Fk Story,Mihir Dalal,402.0,440,241,4.5,0.9136363636363637,https://www.amazon.in/dp/9389109159/?coliid=IM7LWD2RWCJIP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9389109159,General Books,"Paperback

₹402.00",2025-07-21T20:23:26.487820
Making Of Hero,Sunil Kant Munjal,341.0,252,249,4.5,1.3531746031746033,https://www.amazon.in/dp/9354227376/?coliid=I3P9WKIGFAG9PU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354227376,General Books,"Paperback

₹341.00",2025-07-21T20:23:29.506753
Bhujia Barons: The Untold Story of How H: The Untold Story of How Haldiram Built a 5000 Crore Empire,Pavitra Kumar,274.0,248,575,4.1,1.1048387096774193,https://www.amazon.in/dp/8184007558/?coliid=I2HZLOUC8ZS32L&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8184007558,General Books,"Paperback

₹274.00",2025-07-21T20:23:31.701760
McDonald's: Behind The Arches,John F. Love,784.0,496,255,4.3,1.5806451612903225,https://www.amazon.in/dp/0553347594/?coliid=IU73XYERBP32W&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0553347594,General Books,"Paperback

₹779.00",2025-07-21T20:23:36.518137
Grinding It Out,Ray Kroc,337.0,224,2576,4.5,1.5044642857142858,https://www.amazon.in/dp/1250127505/?coliid=I2OQQ9MXAF2PON&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1250127505,General Books,"Paperback

₹337.00",2025-07-21T20:23:37.182847
No Rules Rules,Reed Hastings and Erin Meyer,,320,7032,4.6,,https://www.amazon.in/dp/075355366X/?coliid=I1UUNIY5UIB91E&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,075355366X,General Books,"Paperback

—",2025-07-21T20:23:41.017291
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,399.0,288,11934,4.5,1.3854166666666667,https://www.amazon.in/dp/0887307280/?coliid=I2I3MKDR6G730Z&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0887307280,General Books,"Paperback

₹399.00",2025-07-21T20:23:42.647984
Lean Startup (L): How Constant Innovation Creates Radically Successful Businesses,Eric Ries,475.0,336,14475,4.5,1.4136904761904763,https://www.amazon.in/dp/0670921602/?coliid=IN7YMZYKNL8J1&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670921602,General Books,"Paperback

₹475.00",2025-07-21T20:23:48.560711
