title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
The Mahabharata (Box Set of 10): Bestselling Bibek Debroy Translation of India’s Greatest Mythology Classic | Premium Hardback Edition | Ideal for Gifting Season,Bibek Debroy,5915.0,5000,26,4.7,Cocoblu Retail,1.183,https://www.amazon.in/dp/0670100226/?coliid=I27OETS1X6Z9Q5&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670100226,General Books,"Hardcover

₹5,915.00",2025-09-22T12:21:49.651900
Death and Return of Superman Omnibus (2022 edition),"Dan Jurgens, Jerry Ordway",7853.97,1408,376,4.8,Trans Infopreneur Inc,5.578103693181818,https://www.amazon.in/dp/1779515464/?coliid=IWR1TNVEWXU2I&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1779515464,General Books,"Hardcover

₹7,853.97",2025-09-22T12:21:49.980628
"The Valmiki Ramayana (Box Set of 3): Bibek Debroy Translation of India’s Timeless Mythology | Complete Unabridged Epic of Lord Rama, Sita, Hanuman, and the War Against Ravana",Bibek Debroy,805.0,1440,652,4.7,Cocoblu Retail,0.5590277777777778,https://www.amazon.in/dp/0143441140/?coliid=I32YHYVG24U6EP&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143441140,General Books,"Hardcover

₹805.00",2025-09-22T12:21:50.780287
Ulysses,James Joyce,284.0,704,3374,4.4,Cocoblu Retail,0.4034090909090909,https://www.amazon.in/dp/8175994541/?coliid=I10TX67TPPQX92&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8175994541,General Books,"Paperback

₹284.00",2025-09-22T12:21:52.581256
MASTER & HIS EMISSARY EXPANDED,Iain Mcgilchrist,1302.0,616,2068,4.6,Cocoblu Retail,2.1136363636363638,https://www.amazon.in/dp/0300245920/?coliid=I34RUGG3DV88ZL&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0300245920,General Books,"Paperback

₹1,302.00",2025-09-22T12:21:57.064838
The Secret of Secrets: The brilliant new Robert Langdon thriller from the internationally bestselling author of THE DA VINCI CODE (Robert Langdon Book 6),Dan Brown,893.0,704,2159,4.4,uRead-Store,1.2684659090909092,https://www.amazon.in/dp/1787634558/?coliid=I3EW6ROEZ95ELQ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1787634558,General Books,"Hardcover

₹893.00",2025-09-22T12:21:59.055696
The Game,Neil Strauss,354.0,,6273,4.3,Cocoblu Retail,,https://www.amazon.in/dp/0062312979/?coliid=I61EX0ZU9X55E&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0062312979,General Books,"Paperback

₹354.00",2025-09-22T12:22:00.105589
The Communist Manifesto,"Karl Marx, Friedrich Engels",115.0,96,52,4.4,Cocoblu Retail,1.1979166666666667,https://www.amazon.in/dp/935520096X/?coliid=I1GJJ02N4U9T7A&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,935520096X,General Books,"Paperback

₹115.00",2025-09-22T12:22:00.515838
"Memory: How to Develop, Train and Use It | Original Edition | Premium Paperback",William Walker Atkinson,86.0,168,7430,4.2,Cocoblu Retail,0.5119047619047619,https://www.amazon.in/dp/9390441021/?coliid=IGP3TQO9IVGON&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9390441021,General Books,"Paperback

₹86.00",2025-09-22T12:22:07.761369
"Greatest Scientific Minds (Boxed Set of 3): Charles Darwin, Albert Einstein, Isaac Newton - Origin of Species | Relativity: The General and The Special Theory | The Principia",Various,569.0,1380,157,4.5,Cocoblu Retail,0.41231884057971013,https://www.amazon.in/dp/9358565527/?coliid=INFYV99ZLOT7R&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9358565527,General Books,"Paperback

₹569.00",2025-09-22T12:22:08.159189
The Prize,Daniel Yergin,1108.0,928,2364,4.7,Repro Books-On-Demand,1.1939655172413792,https://www.amazon.in/dp/1439110123/?coliid=I29YYH9CRJWA28&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1439110123,General Books,"Paperback

₹1,108.00",2025-09-22T12:22:09.492693
The Bhagavad Gita (Oxford World's Classics),W. J. Johnson,297.0,128,220,4.6,Cocoblu Retail,2.3203125,https://www.amazon.in/dp/0199538123/?coliid=I3E6GGRG8MU8PX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0199538123,General Books,"Paperback

₹297.00",2025-09-22T12:22:10.866976
War and Peace (Oxford World's Classics),Leo Tolstoy,1305.0,1392,969,4.6,books world patna,0.9375,https://www.amazon.in/dp/0199232768/?coliid=I3GGZ3IF89J5WN&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0199232768,General Books,"Paperback

₹1,305.00",2025-09-22T12:22:16.944821
Pride and Prejudice,"Jane Austen, , ",350.0,384,43344,4.5,All India Book House,0.9114583333333334,https://www.amazon.in/dp/0198826737/?coliid=I1I8EWONZXSJUM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0198826737,General Books,"Paperback

₹350.00",2025-09-22T12:22:17.936652
Catalyst,Jonah Berger,964.0,288,1391,4.5,Peacockbooks,3.3472222222222223,https://www.amazon.in/dp/1471193799/?coliid=I25DJL68U1G8SD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1471193799,General Books,"Paperback

₹964.00",2025-09-22T12:22:18.761631
"Fountainhead, The",Ayn Rand,358.0,720,11098,4.3,Cocoblu Retail,0.49722222222222223,https://www.amazon.in/dp/0451191153/?coliid=I1VZG9ZGE94ZJ6&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0451191153,General Books,"Mass Market Paperback

₹358.00",2025-09-22T12:22:21.514149
Homo Idioticus: Why We Are Stupid and What to Do About It,Cezary Pietrasik,1956.0,336,15,4.3,GIFTOPATHY,5.821428571428571,https://www.amazon.in/dp/B0F5Y55X7W/?coliid=I5DJUF25UFJIG&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0F5Y55X7W,General Books,"Paperback

₹1,956.00",2025-09-22T12:22:23.580323
"Your Face Belongs to Us: A Tale of AI, a Secretive Startup, and the End of Privacy",Kashmir Hill,1371.0,330,191,4.5,Cocoblu Retail,4.154545454545454,https://www.amazon.in/dp/059344857X/?coliid=IEZPSA30M7NLX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,059344857X,General Books,"Paperback

₹1,371.00",2025-09-22T12:22:25.545779
"GODEL, ESCHER, BACH",Douglas R. Hofstadter,1245.0,824,2322,4.6,Cocoblu Retail,1.5109223300970873,https://www.amazon.in/dp/0465026567/?coliid=I10ZAE04K5RPIR&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0465026567,General Books,"Paperback

₹1,245.00",2025-09-22T12:22:27.055895
It's Not How,Paul Arden,804.0,128,1354,4.4,STC Expert Services-100% Genuine Books,6.28125,https://www.amazon.in/dp/0714843377/?coliid=I3IVSXHFDTDM4N&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0714843377,General Books,"Paperback

₹804.00",2025-09-22T12:22:33.665723
The Economy of Algorithms: AI and the Rise of the Digital Minions,Marek Kowalkiewicz,359.0,304,25,4.2,Cocoblu Retail,1.180921052631579,https://www.amazon.in/dp/8196754787/?coliid=IH3CES1QFHHE&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8196754787,General Books,"Paperback

₹359.00",2025-09-22T12:22:33.840510
BUILDING A SECOND BRAIN,TIAGO FORTE,236.0,272,6472,4.4,Cocoblu Retail,0.8676470588235294,https://www.amazon.in/dp/1800815492/?coliid=I2Q3UA211SU683&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1800815492,General Books,"Paperback

₹236.00",2025-09-22T12:22:33.938911
The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery (English),Brianna Wiest,237.0,248,24001,4.4,Cocoblu Retail,0.9556451612903226,https://www.amazon.in/dp/9355434146/?coliid=I2Q99RYLDT7W30&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9355434146,General Books,"Paperback

₹237.00",2025-09-22T12:22:38.646324
"How to Take Smart Notes: One Simple Technique to Boost Writing, Learning and Thinking",Sonke Ahrens,713.0,188,2141,4.3,Cocoblu Retail,3.7925531914893615,https://www.amazon.in/dp/3982438802/?coliid=I2U7JP06XMH5NL&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,3982438802,General Books,"Paperback

₹713.00",2025-09-22T12:22:42.816956
How To Read A Book,"Mortimer J. Adler, Charles Van Doren",377.0,426,7246,4.4,Cocoblu Retail,0.8849765258215962,https://www.amazon.in/dp/0671212095/?coliid=I2J8TFRE9TP0WN&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0671212095,General Books,"Paperback

₹377.00",2025-09-22T12:22:45.493924
How We Learn: The New Science of Education and the Brain,Stanislas Dehaene,499.0,352,690,4.6,Cocoblu Retail,1.4176136363636365,https://www.amazon.in/dp/0141989300/?coliid=I2B3V5YE44R7Y5&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141989300,General Books,"Paperback

₹499.00",2025-09-22T12:22:45.742347
BILLION DOLLAR WHALE,"Bradley Hope, Tom Wright",462.0,448,7287,4.5,Cocoblu Retail,1.03125,https://www.amazon.in/dp/0306873575/?coliid=IEFYTCB5XT0HT&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0306873575,General Books,"Paperback

₹462.00",2025-09-22T12:22:49.277074
Arguably,Christopher Hitchens,,816,1146,4.6,,,https://www.amazon.in/dp/1838952306/?coliid=I2E56T5N48888S&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1838952306,General Books,"Paperback

from ₹1,499.00",2025-09-22T12:22:53.017503
"The Art of War: Premium Hardback Edition, Ideal for Gifting",Sun Tzu,243.0,217,3,5.0,Cocoblu Retail,1.119815668202765,https://www.amazon.in/dp/0143471775/?coliid=IS9MUSSG5GO7Q&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143471775,General Books,"Hardcover

₹243.00",2025-09-22T12:22:53.175590
"Gene, The: An Intimate History",Siddhartha Mukherjee,407.0,608,7317,4.6,Cocoblu Retail,0.6694078947368421,https://www.amazon.in/dp/0143422162/?coliid=I3I0RAJJE3GM82&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143422162,General Books,"Paperback

₹407.00",2025-09-22T12:22:55.871376
The Art of War - Deluxe Edition,Sun Tzu,348.0,232,7530,4.4,Cocoblu Retail,1.5,https://www.amazon.in/dp/9388369696/?coliid=I2V92A24Q86EI7&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9388369696,General Books,"Hardcover

₹348.00",2025-09-22T12:23:00.686729
"The Learning Game: Teaching Kids to Think for Themselves, Embrace Challenge, and Love Learning",Ana Lorena Fábrega,391.4,207,227,4.6,,1.8908212560386473,https://www.amazon.in/dp/B0BLHTBRLZ/?coliid=IJL2NCN5LMM2H&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0BLHTBRLZ,General Books,"Kindle Edition

₹391.40
Available instantly",2025-09-22T12:23:03.501715
As a Man Thinketh,James Allen,89.0,96,12013,4.4,Cocoblu Retail,0.9270833333333334,https://www.amazon.in/dp/9386538172/?coliid=I2JHUXXXPDKP92&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9386538172,General Books,"Paperback

₹89.00",2025-09-22T12:23:03.775639
Make Time,"John Knapp, Jake;Zeratsky",744.0,256,5355,4.5,Cocoblu Retail,2.90625,https://www.amazon.in/dp/0593079582/?coliid=I39HQB9SJK6Q04&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0593079582,General Books,"Paperback

₹744.00",2025-09-22T12:23:08.961859
Master Your Emotions,Thibaut Meurisse,271.0,224,13200,4.5,Cocoblu Retail,1.2098214285714286,https://www.amazon.in/dp/818328552X/?coliid=IM75SYTDKDHV7&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,818328552X,General Books,"Paperback

₹271.00",2025-09-22T12:23:09.749528
Debt - Updated and Expanded,David Graeber,1424.97,560,2070,4.6,uRead-Store,2.5445892857142858,https://www.amazon.in/dp/1612194192/?coliid=I26J56XE1JKYN8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1612194192,General Books,"Paperback

₹1,424.97",2025-09-22T12:23:14.093580
The Ascent of Money,Niall Ferguson,599.0,560,2353,4.4,Cocoblu Retail,1.0696428571428571,https://www.amazon.in/dp/0141990260/?coliid=I1EE0C2TEEWM8N&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141990260,General Books,"Paperback

₹599.00",2025-09-22T12:23:17.043010
LEONARDO DA VINCI Paperback,Walter Isaacson,1259.0,624,10758,4.6,Cocoblu Retail,2.0176282051282053,https://www.amazon.in/dp/1471166783/?coliid=I380FZIXSE0K2G&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1471166783,General Books,"Paperback

₹1,259.00",2025-09-22T12:23:19.861842
Ratan Tata : A Life,Thomas Mathew,799.0,712,271,4.7,Cocoblu Retail,1.122191011235955,https://www.amazon.in/dp/9356295697/?coliid=I1WZLWSV2T4DS&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9356295697,General Books,"Hardcover

₹799.00",2025-09-22T12:23:20.878053
Einstein: His Life and Universe,Walter Isaacson,406.0,704,5546,4.6,Cocoblu Retail,0.5767045454545454,https://www.amazon.in/dp/1847390544/?coliid=I30AT3BXI53DIT&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1847390544,General Books,"Paperback

₹406.00",2025-09-22T12:23:24.151915
"Good Vibes, Good Life: How Self-love Is: How Self-love Is the Key to Unlocking Your Greatness",Vex King,316.0,304,33503,4.6,Cocoblu Retail,1.0394736842105263,https://www.amazon.in/dp/9386832836/?coliid=IEEL82H8QZWE&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9386832836,General Books,"Paperback

₹316.00",2025-09-22T12:23:27.955350
The Prince,"Niccolo Machiavelli, Tim Parks",578.0,240,1216,4.8,Cocoblu Retail,2.408333333333333,https://www.amazon.in/dp/0141395877/?coliid=I2NWALKE65K86N&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141395877,General Books,"Hardcover

₹578.00",2025-09-22T12:23:28.837654
Treasure Island (Enriched Classics),Robert Louis Stevenson,170.0,304,32703,4.3,Cocoblu Retail,0.5592105263157895,https://www.amazon.in/dp/1416500294/?coliid=I3331UT8JVJFM6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1416500294,General Books,"Mass Market Paperback

₹170.00",2025-09-22T12:23:30.087703
The Gifts of Imperfection,Brené Brown,528.0,240,41960,4.5,Cocoblu Retail,2.2,https://www.amazon.in/dp/1785043544/?coliid=I2IECF2I6MEMDQ&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1785043544,General Books,"Hardcover

₹528.00",2025-09-22T12:23:31.659359
Sapiens: THE MULTI-MILLION COPY BESTSELLER,Yuval Noah Harari,411.0,512,123656,4.7,Cocoblu Retail,0.802734375,https://www.amazon.in/dp/0099590085/?coliid=I207NLIB25NDCN&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0099590085,General Books,"Paperback

₹411.00",2025-09-22T12:23:36.329181
Glucose Revolution: The Life-Changing Power of Balancing Your Blood Sugar,"Jessie Inchauspe, Ben Horowitz",,249,9646,4.6,,,https://www.amazon.in/dp/B0FCSKBQDG/?coliid=IWQHGQUD0B0NG&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,B0FCSKBQDG,General Books,Unknown,2025-09-22T12:23:39.848167
Careless People: A story of where I used to work,Sarah Wynn-Williams,526.0,400,2442,4.4,Cocoblu Retail,1.315,https://www.amazon.in/dp/1035065932/?coliid=IEPQA3216LKLD&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1035065932,General Books,"Paperback

₹526.00",2025-09-22T12:23:42.328995
The Mammoth Book of How it Happened: Naval Battles (MBO HiH),Jon E. Lewis,,624,12,4.0,Infinite Book,,https://www.amazon.in/dp/1841191493/?coliid=I3AJYNMTGTMGO5&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1841191493,General Books,"Paperback

₹999.00",2025-09-22T12:23:42.707772
Battle for Sanskrit: Is Sanskrit Political or Sacred? Oppressive or Liberating? Dead or Alive?,Rajiv Malhotra,402.0,488,495,4.8,uRead-Store,0.8237704918032787,https://www.amazon.in/dp/9352641817/?coliid=I35FF5E4DF5R21&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352641817,General Books,"Paperback

₹402.00",2025-09-22T12:23:42.034209
The Practicing Stoic: A Philosophical User's Manual,Ward Farnsworth,1783.0,256,2348,4.7,GIFTOPATHY,6.96484375,https://www.amazon.in/dp/1567928242/?coliid=I3FNJEAV8JQKM1&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1567928242,General Books,"Paperback

₹1,783.00",2025-09-22T12:23:52.288114
The History of the Ancient World: From t,Susan Wise Bauer,2823.0,896,1416,4.6,Cocoblu Retail,3.150669642857143,https://www.amazon.in/dp/039305974X/?coliid=I25BXQDKGNPO12&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,039305974X,General Books,"Hardcover

₹2,823.00",2025-09-22T12:23:52.476571
Karl Marx: Greatness and Illusion,Gareth Stedman Jones,1299.0,768,129,4.3,uRead-Store,1.69140625,https://www.amazon.in/dp/0141024801/?coliid=IV33E0T9ZD91G&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141024801,General Books,"Paperback

₹1,299.00",2025-09-22T12:23:53.940790
The Alchemist,Paulo Coelho,149.0,172,170133,4.6,Cocoblu Retail,0.8662790697674418,https://www.amazon.in/dp/8172234988/?coliid=IRKERXHEWSM0W&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8172234988,General Books,"Paperback

₹149.00",2025-09-22T12:23:54.401656
Count of Monte Cristo,Alexandre Dumas,334.0,1312,4765,4.6,Cocoblu Retail,0.2545731707317073,https://www.amazon.in/dp/0140449264/?coliid=I3RKMMKQHFZ0C&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140449264,General Books,"Paperback

₹334.00",2025-09-22T12:24:02.269157
The Story of the Jews,Simon Schama CBE,799.0,512,1253,4.3,Cocoblu Retail,1.560546875,https://www.amazon.in/dp/009954668X/?coliid=IM4QE53VQO7AN&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,009954668X,General Books,"Paperback

₹799.00",2025-09-22T12:24:04.075785
Hitler,Joachim C. Fest,2296.0,864,348,4.3,Repro Books-On-Demand,2.6574074074074074,https://www.amazon.in/dp/0156027542/?coliid=I2R47BGDL5594A&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0156027542,General Books,"Paperback

₹2,296.00",2025-09-22T12:24:04.688412
Metamorphosis,Franz Kafka,93.0,112,2377,4.4,Cocoblu Retail,0.8303571428571429,https://www.amazon.in/dp/9355201060/?coliid=I3AYG8NKUQCLZF&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9355201060,General Books,"Paperback

₹93.00",2025-09-22T12:24:05.068032
Brothers Karamazov,Fyodor Dostoyevsky,334.0,1056,2478,4.5,uRead-Store,0.3162878787878788,https://www.amazon.in/dp/0140449248/?coliid=I2EGJAA1UDFA0T&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140449248,General Books,"Paperback

₹334.00",2025-09-22T12:24:18.941508
Walden,Henry David Thoreau,149.0,280,6223,4.4,Cocoblu Retail,0.5321428571428571,https://www.amazon.in/dp/9350330776/?coliid=IF2Y3O0E0TKX3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9350330776,General Books,"Paperback

₹149.00",2025-09-22T12:24:19.587870
Outlive: The Science and Art of Longevity,"Peter Attia, Bill Gifford",609.0,496,18765,4.6,Cocoblu Retail,1.2278225806451613,https://www.amazon.in/dp/1785044559/?coliid=I1NR31TMBFU03Y&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1785044559,General Books,"Paperback

₹609.00",2025-09-22T12:24:23.921049
Bushido: The Soul of Japan,Inazo Nitobe,200.0,129,814,4.5,Repro Books-On-Demand,1.550387596899225,https://www.amazon.in/dp/8119007506/?coliid=I3RY8TVVR33YBX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119007506,General Books,"Hardcover

₹200.00",2025-09-22T12:24:26.025816
THE BOOK OF ENGLISH MAGIC,"Philip Carr-Gomm, Richard Heygate",923.59,576,485,4.5,Cocoblu Retail,1.6034548611111112,https://www.amazon.in/dp/1848540418/?coliid=IOD2H5N889SQ5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1848540418,General Books,"Paperback

₹923.59",2025-09-22T12:24:29.730566
THE BOOK OF LONGINGS,Sue Monk Kidd,556.0,432,20318,4.5,uRead-Store,1.287037037037037,https://www.amazon.in/dp/1472232518/?coliid=I3GYD30BY9UAW5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1472232518,General Books,"Paperback

₹556.00",2025-09-22T12:24:29.844172
Psycho-Cybernetics: Updated and Expanded,Maxwell Maltz,439.0,336,3760,4.6,Goodread Bookstore,1.306547619047619,https://www.amazon.in/dp/0399176136/?coliid=I150RSJ6I0ZZXH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0399176136,General Books,"Paperback

₹439.00",2025-09-22T12:24:31.312617
Expert Secrets: The Underground Playbook for Converting Your Online Visitors into Lifelong Customers,Russell Brunson,443.0,352,2272,4.7,Cocoblu Retail,1.2585227272727273,https://www.amazon.in/dp/9391067921/?coliid=I1LYM1COZZ4P84&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9391067921,General Books,"Hardcover

₹443.00",2025-09-22T12:24:36.657310
"Negotiation Made Simple: A Practical Guide for Solving Problems, Building Relationships, and Delivering the Deal (Made Simple Series)",John Lowry,1500.0,224,52,4.6,Sunrise Book store,6.696428571428571,https://www.amazon.in/dp/1400233879/?coliid=I2AHMUUCNDTKY2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400233879,General Books,"Paperback

₹1,500.00",2025-09-22T12:24:38.213814
How To Sell Anything To Anybody,Joe Girard,280.0,192,1190,4.5,Cocoblu Retail,1.4583333333333333,https://www.amazon.in/dp/0743273966/?coliid=I3C4RRAFU2CIFL&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0743273966,General Books,"Paperback

₹280.00",2025-09-22T12:24:40.597297
Zucked : Waking Up to the Facebook Catastrophe,Roger McNamee,363.2,352,849,4.3,Trans Infopreneur Inc,1.0318181818181817,https://www.amazon.in/dp/0008319006/?coliid=I1IJ3COULXLFS3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0008319006,General Books,"Paperback

₹363.20",2025-09-22T12:24:41.016869
Debt: The first 5000 years -PB,David Graeber,420.0,544,533,4.5,Cocoblu Retail,0.7720588235294118,https://www.amazon.in/dp/0143422715/?coliid=I3RQ0NKEMIG9T7&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143422715,General Books,"Paperback

₹420.00",2025-09-22T12:24:43.740418
"For God, Country, and Coca-Cola: The Definitive History of the Great American Soft Drink and the Company That Makes It",Mark Pendergrast,,560,157,4.5,Fast Media 2,,https://www.amazon.in/dp/0465029175/?coliid=I25V46XO8PZ4W0&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0465029175,General Books,"Paperback

₹2,696.00",2025-09-22T12:24:46.952240
DOMINION,Tom Holland,545.0,624,1896,4.6,Cocoblu Retail,0.8733974358974359,https://www.amazon.in/dp/0349141207/?coliid=IHO5Q9TW23SJY&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0349141207,General Books,"Paperback

₹545.00",2025-09-22T12:24:48.058937
Descent of Man,"Charles Darwin, Adrian Desmond, ",638.0,864,192,4.3,uRead-Store,0.7384259259259259,https://www.amazon.in/dp/0140436316/?coliid=I742YMMMDVRSK&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140436316,General Books,"Paperback

₹648.00",2025-09-22T12:24:50.816540
Machiavelli (old edition),Alexander Lee,708.0,768,179,4.4,Cocoblu Retail,0.921875,https://www.amazon.in/dp/1447275004/?coliid=I35U4G17Y3XY6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1447275004,General Books,"Paperback

₹708.00",2025-09-22T12:24:52.938783
Hitler,Ian Kershaw,908.0,1072,1442,4.6,uRead-Store,0.8470149253731343,https://www.amazon.in/dp/0141035889/?coliid=I1S2ZYIAYO69LB&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141035889,General Books,"Paperback

₹908.00",2025-09-22T12:24:58.861339
The Better Angels of Our Nature,Steven Pinker,833.0,1056,3546,4.5,Cocoblu Retail,0.7888257575757576,https://www.amazon.in/dp/0141034645/?coliid=I1MU92Q7OE8PLV&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141034645,General Books,"Paperback

₹833.00",2025-09-22T12:25:01.589430
The Selfish Gene - 4th Edition | Popular Science Trade Book,Richard Dawkins,320.0,496,8108,4.6,Cocoblu Retail,0.6451612903225806,https://www.amazon.in/dp/0198788606/?coliid=I3896L3WM07KNX&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0198788606,General Books,"Paperback

₹320.00",2025-09-22T12:25:02.692949
Capital,Karl Marx,639.25,1088,421,4.6,Trans Infopreneur Inc,0.5875459558823529,https://www.amazon.in/dp/0140445706/?coliid=I1O0X0SHP9F7C4&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140445706,General Books,"Paperback

₹639.25",2025-09-22T12:25:05.977490
